"Kind","Agent_Id","Queue_Id","Stream_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH","Agent 2",1,0,4057937,211,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",928,695615233368185,695615233382505,0,0,16,0,128,16,16,1,64,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,212,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",936,695615233611427,695615233625867,0,0,16,0,128,16,16,1,64,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,213,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",944,695615233849350,695615233863750,0,0,16,0,128,16,16,1,64,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,214,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",952,695615234087272,695615234101672,0,0,16,0,128,16,16,1,64,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,215,5,"__amd_rocclr_copyBuffer",957,695615234310434,695615234312354,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,216,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",960,695615234332995,695615234337195,0,0,16,0,128,16,16,1,16,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,217,5,"__amd_rocclr_copyBuffer",962,695615234340515,695615234342355,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,218,5,"__amd_rocclr_copyBuffer",964,695615234432516,695615234434836,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,219,5,"__amd_rocclr_copyBuffer",965,695615234453916,695615234455876,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,220,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",968,695615234477276,695615234478996,0,0,16,0,128,16,16,1,64,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,221,5,"__amd_rocclr_copyBuffer",973,695615234564557,695615234566957,0,0,16,0,128,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,222,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",976,695615234588517,695615234591797,0,0,16,0,128,16,16,1,64,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,223,5,"__amd_rocclr_copyBuffer",981,695615234680078,695615234682758,0,0,16,0,128,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,224,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",984,695615234703438,695615234706758,0,0,16,0,128,16,16,1,64,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,225,5,"__amd_rocclr_copyBuffer",989,695615234794639,695615234797079,0,0,16,0,128,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,226,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",992,695615234817080,695615234820400,0,0,16,0,128,16,16,1,64,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,227,5,"__amd_rocclr_copyBuffer",996,695615234865840,695615234867800,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,228,5,"__amd_rocclr_copyBuffer",998,695615234918961,695615234921361,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,229,24,"k_sgd_f32(float*, float const*, float const*, int, int, int, int, float)",1001,695615234940481,695615234960321,0,0,16,0,128,16,16,1,80,16,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,230,5,"__amd_rocclr_copyBuffer",1003,695615234963561,695615234965361,0,0,16,0,128,512,1,1,512,1,1
